date,countrynumber,excessret,logCAPE,momentum,avgvol,vol3m,vol12m
198412,1,0.0558335896853865,2.39235108169826,-0.132161953453224,0.0318897599830999,0.0470407018493224,0.0450107198197905
198501,1,0.0149020905053243,2.44139520772775,-0.0579738597675865,0.0318897599830999,0.0440454440800864,0.040795075740407
198502,1,0.0397262787265582,2.46434057587423,0.00075778525579917,0.0318897599830999,0.0388116167471882,0.0437200264367522
198503,1,0.0478242647027391,2.51201167335771,0.0288373119407135,0.0318897599830999,0.0354743980044185,0.0479480061372311
198504,1,-0.0122840974894158,2.54502511914392,0.0723545170722497,0.0318897599830999,0.0391930338933503,0.0333858367621512
198505,1,-0.0231090255291084,2.53977304232135,0.212151343073017,0.0318897599830999,0.0370786447066399,0.0358323639657199
198506,1,0.0734298280595436,2.52256667594049,0.188664681918757,0.0318897599830999,0.0477476294386418,0.0406542149011091
198507,1,-0.00997769626594458,2.58036583382904,0.234954450898494,0.0318897599830999,0.0467866289288621,0.0359644356652884
198508,1,0.0409396775793418,2.57780246974133,0.158434458553381,0.0318897599830999,0.049406600970899,0.0393653159752974
198509,1,0.0340920822292636,2.62592345878764,0.196122643586633,0.0318897599830999,0.0330158735416157,0.0408196507084996
198510,1,-0.0484227973241644,2.64739292272693,0.210084257025374,0.0318897599830999,0.0490346656492073,0.0447649431378765
198511,1,-0.00109183434240467,2.60736198724093,0.172209449703355,0.0318897599830999,0.0372408639460438,0.0406344315926927
198512,1,0.0559764819541844,2.61547538809385,0.211862360537119,0.0318897599830999,0.0463593638314275,0.0406493162040258
198601,1,-0.0359239891989738,2.65739100988952,0.212005252805917,0.0318897599830999,0.041151527112598,0.0440414638960044
198602,1,0.0714794730867929,2.6283314531148,0.161179173101619,0.0318897599830999,0.0656702436105328,0.0473490883085289
198603,1,0.0592020614350579,2.70541656876915,0.192932367461854,0.0318897599830999,0.0670142350608967,0.0485342754681454
198604,1,0.0156445298045007,2.75250622147517,0.204310164194172,0.0318897599830999,0.0537549940009726,0.04768195392291
198605,1,-0.0582483990953779,2.77180904689997,0.232238791488089,0.0318897599830999,0.0530515128167767,0.0513423053360631
198606,1,-0.0595733600830881,2.71666190715595,0.19709941792182,0.0318897599830999,0.0580156868990163,0.0511012898332391
198607,1,0.0468671711605984,2.63644743806188,0.0640962297791878,0.0318897599830999,0.0710251207973903,0.0537415768900421
198608,1,0.0329131531712061,2.69093125276641,0.120941097205731,0.0318897599830999,0.0556593020167584,0.0529054805975279
198609,1,0.092661265936715,2.73179504125408,0.112914572797595,0.0318897599830999,0.0646364631435426,0.0590064372337208
198610,1,-0.0083983082012411,2.80279608866003,0.171483756505046,0.0318897599830999,0.0534172365560374,0.0548372196167496
198611,1,0.0546702418322758,2.80060354531427,0.21150824562797,0.0318897599830999,0.0624826901648164,0.0592159371522211
198612,1,0.00341665466397068,2.86098867199667,0.26727032180265,0.0318897599830999,0.0272596895600911,0.0542315186658867
198701,1,0.0634736904928364,2.85219805523507,0.214710494512437,0.0318897599830999,0.0453982992026954,0.0558989126392739
198702,1,0.0353813950794377,2.92310052873124,0.314108174204247,0.0318897599830999,0.0373612797223462,0.0521386961801744
198703,1,0.0273562705973349,2.96536263637007,0.278010096196891,0.0318897599830999,0.0453738656023299,0.0488214263012449
198704,1,0.00287876095391937,2.98384884357778,0.246164305359168,0.0318897599830999,0.0225364771450753,0.0480942834252996
198705,1,-0.0120787603231483,2.99169184389078,0.233398536508587,0.0318897599830999,0.0176365123088484,0.0432849460531924
198706,1,0.132232752801005,2.98411826885984,0.279568175280817,0.0318897599830999,0.0613350465603775,0.0496512662165853
198707,1,0.0482684482075015,3.10455254194377,0.47137428816491,0.0318897599830999,0.0778369173987425,0.0497972325756377
198708,1,0.0374546041069621,3.15813213131215,0.472775565211813,0.0318897599830999,0.0836007193297713,0.0502703003814456
198709,1,-0.555717039697492,3.20042239372253,0.477317016147569,0.0318897599830999,0.264861971848868,0.0997076433929166
198710,1,0.021714260123062,2.62607818482126,-0.171061289486638,0.0318897599830999,0.253797726813685,0.0998923551400495
198711,1,-0.0134753161533503,2.65024019626224,-0.140948721162335,0.0318897599830999,0.24861582314524,0.0968035836265516
198712,1,-0.0547081658126896,2.63893869654819,-0.209094279147961,0.0318897599830999,0.0398621256932393,0.102858252426204
198801,1,-0.0116851328882257,2.56881756978544,-0.267219099624621,0.0318897599830999,0.0404927889909512,0.0986659775871135
198802,1,0.119207349613241,2.55949757399076,-0.342377923005683,0.0318897599830999,0.0797383366203452,0.107397847851051
198803,1,0.0272457740904635,2.68090190517136,-0.25855196847188,0.0318897599830999,0.063486207090524,0.107386337798252
198804,1,0.0665442819821518,2.69255278075895,-0.258662464978752,0.0318897599830999,0.0815347195674328,0.113415538192703
198805,1,-0.0145203319531344,2.76185850724817,-0.194996943950519,0.0318897599830999,0.0427245951879488,0.113669868570826
198806,1,0.0270870019721627,2.74941100920159,-0.197438515580505,0.0318897599830999,0.0426584401386569,0.102717186192822
198807,1,-0.0346381978928152,2.76035632171277,-0.302584266409347,0.0318897599830999,0.0341737047469937,0.102499735029766
198808,1,-0.0208404429028883,2.72819127766306,-0.385490912509664,0.0318897599830999,0.0368070843093911,0.101971459815731
198809,1,0.0193964540515044,2.7103089779163,-0.443785959519515,0.0318897599830999,0.0336026893424501,0.0449023655662176
198810,1,-0.0838166766977855,2.71338650576154,0.131327534229482,0.0318897599830999,0.0540937221778544,0.052573733870808
198811,1,0.00440093768779359,2.63269179879235,0.0257965974086343,0.0318897599830999,0.0435764802650703,0.0507116240956889
198812,1,0.0309798335564944,2.64062077349716,0.0436728512497782,0.0318897599830999,0.0484028883921494,0.0470375562409451
198901,1,-0.0539844407921617,2.66612519557581,0.129360850618962,0.0318897599830999,0.0359727900981395,0.0514437341476051
198902,1,-0.0247917034392149,2.61725995679927,0.0870615427150261,0.0318897599830999,0.0481363905677264,0.0428111375825342
198903,1,0.0237782444304981,2.59679774129199,-0.0569375103374297,0.0318897599830999,0.0451357284318946,0.0424499365762878
198904,1,0.00989717468687878,2.60175955970299,-0.060405039997395,0.0318897599830999,0.0219565679091331,0.0365491962330302
198905,1,-0.011889494523424,2.61757535172522,-0.117052147292668,0.0318897599830999,0.0165806475275535,0.0362751506674353
198906,1,0.0594685496931175,2.61129275331391,-0.114421309862958,0.0318897599830999,0.031451608053645,0.0396482285550348
198907,1,0.0631876619524094,2.65359392146444,-0.0820397621420028,0.0318897599830999,0.0536559777476161,0.0414197644831858
198908,1,-0.0274155141152086,2.7238535068432,0.0157860977032218,0.0318897599830999,0.0601251525775263,0.0421046677344691
198909,1,-0.0592863292997183,2.70361392919748,0.00921102649090155,0.0318897599830999,0.064858693725837,0.0474622296508815
198910,1,-0.0290881469379709,2.6349801302985,-0.0694717568603211,0.0318897599830999,0.055460028782048,0.0417613411342342
198911,1,0.0127342774870414,2.61476650985161,-0.0147432271005066,0.0318897599830999,0.0445333805414179,0.042343892803556
198912,1,0.00490003896941005,2.63609901152718,-0.0064098873012588,0.0318897599830999,0.0177890604292811,0.0398087726601644
199001,1,-0.0759969892033503,2.6317790550804,-0.0324896818883431,0.0318897599830999,0.0373344113731892,0.0421017464529966
199002,1,-0.02946161211716,2.56353338376614,-0.0545022302995317,0.0318897599830999,0.0491136004479657,0.0425881952736159
199003,1,-0.0721030315754616,2.54167755079597,-0.0591721389774769,0.0318897599830999,0.0811982131749955,0.0488243938459396
199004,1,0.0449112306917394,2.46093721097436,-0.155053414983437,0.0318897599830999,0.0634363474829306,0.052471691346446
199005,1,-0.0134094427615317,2.51416488619379,-0.120039358978576,0.0318897599830999,0.0567479435847521,0.0526300192879155
199006,1,0.0372761339999172,2.50873381601042,-0.121559307216684,0.0318897599830999,0.0374272699493816,0.0503183093198738
199007,1,-0.0527289926830612,2.54619340773837,-0.143751722909884,0.0318897599830999,0.0454941370913261,0.0504312311823735
199008,1,-0.0845971243048034,2.49971738590826,-0.259668377545355,0.0318897599830999,0.0751556710676893,0.0563876489104562
199009,1,-0.0511865463564565,2.4213841034258,-0.316849987734949,0.0318897599830999,0.0857611425284743,0.0555439215205331
199010,1,-0.0067334351486199,2.34977812787835,-0.308750204791687,0.0318897599830999,0.0665963268891238,0.0532153057091424
199011,1,-0.0341302771037375,2.34929284828069,-0.286395493002336,0.0318897599830999,0.0455684738886797,0.0566464222472717
199012,1,0.02257174431554,2.32034071530383,-0.333260047593115,0.0318897599830999,0.0288361733927374,0.0583056997613972
199101,1,0.0544435328741448,2.35067036600272,-0.315588342246985,0.0318897599830999,0.0439059144661458,0.0548581814823816
199102,1,0.0232813007963317,2.4111760364197,-0.18514782016949,0.0318897599830999,0.0345760413591663,0.0530120324750719
199103,1,0.0550802420863565,2.44021622548739,-0.132404907255999,0.0318897599830999,0.0481212487636732,0.0500364586585667
199104,1,-0.0191781969209641,2.500158200601,-0.00522163359418037,0.0318897599830999,0.0382368250954083,0.048558300885501
199105,1,-0.00674317896315024,2.48724459910103,-0.0693110612068839,0.0318897599830999,0.0361554073104764,0.0478638984065029
199106,1,0.0358403159403435,2.48701397153826,-0.0626447974085025,0.0318897599830999,0.0281387714163043,0.0477143340252973
199107,1,-0.0276042614009393,2.52365239489551,-0.0640806154680762,0.0318897599830999,0.031649631616294,0.045097174516743
199108,1,0.00823521663670146,2.50299596837517,-0.0389558841859543,0.0318897599830999,0.0274618476680466,0.0359404425565922
199109,1,0.0737901204407558,2.51755493819726,0.0538764567555505,0.0318897599830999,0.0432742662098851,0.03709261494565
199110,1,-0.0481569656146474,2.58810014633813,0.178853123552763,0.0318897599830999,0.0518378929655968,0.0414075660358612
199111,1,0.0237425445825954,2.54545450677076,0.137429593086735,0.0318897599830999,0.0582992796097193,0.0391231439868521
199112,1,-0.0224551297265343,2.57468773271386,0.195302414773068,0.0318897599830999,0.0417191664576873,0.0403133632118875
199201,1,-0.00949960984114817,2.55737686770812,0.150275540730994,0.0318897599830999,0.025611934885396,0.0368340711406738
199202,1,-0.0224821363550385,2.55218514597148,0.0863323980157009,0.0318897599830999,0.0298962311028076,0.0379531914227625
199203,1,0.0447729121202531,2.53442052133493,0.0405689608643307,0.0318897599830999,0.0343858407879634,0.03687951121796
199204,1,0.0299178120133066,2.58607642292702,0.0302616308982273,0.0318897599830999,0.0380839587141357,0.0367958545453556
199205,1,-0.0243118246891312,2.62079266480662,0.079357639832498,0.0318897599830999,0.038846328853341,0.0386259218084786
199206,1,-0.0234350648388046,2.60148989145196,0.0617889941065171,0.0318897599830999,0.0347650254649645,0.0385360747301251
199207,1,-0.050603848116614,2.5812057549935,0.00251361332736888,0.0318897599830999,0.048193673486903,0.0409318650130079
199208,1,-0.046647953085361,2.53407835356528,-0.0204859733883058,0.0318897599830999,0.0575003936519987,0.0461355583044667
199209,1,-0.0366510513184011,2.49132604502813,-0.0753691431103682,0.0318897599830999,0.0630070546851639,0.0434692718489448
199210,1,0.0166465855963267,2.45379801203728,-0.185810314869525,0.0318897599830999,0.0440487289894838,0.0389845740189796
199211,1,0.0710350391491295,2.47527037024198,-0.121006763658551,0.0318897599830999,0.0494005485371603,0.0439108755363269
199212,1,-0.0227292844837663,2.55209822881372,-0.0737142690920169,0.0318897599830999,0.0435998123560625,0.0439394333235386
199301,1,0.0497711498089881,2.52546547960435,-0.073988423849249,0.0318897599830999,0.0574017141113381,0.0469320188254652
199302,1,0.0343575536192438,2.58070623530272,-0.0147176641991127,0.0318897599830999,0.0421194284738857,0.0469666748790964
199303,1,0.00495797514730345,2.61990913046698,0.0421220257751695,0.0318897599830999,0.0305830702942733,0.0429887407001161
199304,1,0.0292178672359142,2.62590634120459,0.00230708880221986,0.0318897599830999,0.0220192025554925,0.0429158297858044
199305,1,-0.00046641201522668,2.65899895112102,0.00160714402482753,0.0318897599830999,0.0127073598660458,0.0404319326322726
199306,1,0.0541432516544669,2.66219877743324,0.025452556698732,0.0318897599830999,0.0325234047212231,0.0424283355141807
199307,1,0.0626615690655798,2.71564795492429,0.103030873192004,0.0318897599830999,0.0464582804835837,0.0424819815349746
199308,1,-0.0211738119000593,2.78171464444552,0.216296290374197,0.0318897599830999,0.0550863637689307,0.0398284251615056
199309,1,0.0781940825602252,2.76301112586752,0.241770431559499,0.0318897599830999,0.0651075433129966,0.0429534576711389
199310,1,-0.0602756676440164,2.84235855018816,0.356615565438125,0.0318897599830999,0.0689228840329055,0.04870052029583
199311,1,0.078054198341639,2.78410140070319,0.279693312197782,0.0318897599830999,0.0878135787380034,0.0494316827117164
199312,1,0.0562553846953007,2.86489059642352,0.286712471390292,0.0318897599830999,0.0786724546276182,0.0517216182390278
199401,1,-0.0633658603728264,2.92048295927482,0.365697140569359,0.0318897599830999,0.079960034931289,0.0543401005008177
199402,1,-0.0627959468725603,2.85929855265217,0.252560130387544,0.0318897599830999,0.0784118964647332,0.0585047997094283
199403,1,0.00925865761130584,2.79843822842212,0.15540662989574,0.0318897599830999,0.0588299268464021,0.05878333237706
199404,1,0.00871864416672441,2.80287285580244,0.159707312359743,0.0318897599830999,0.0312507871149659,0.056647996640686
199405,1,-0.0450062697782609,2.81353745873308,0.139208089290553,0.0318897599830999,0.0238384216590078,0.0612875651576688
199406,1,0.0331322123124727,2.77063639689469,0.0946682315275185,0.0318897599830999,0.0337857361178273,0.059098915226211
199407,1,0.0260796099009202,2.80037408497562,0.0736571921855242,0.0318897599830999,0.0410194718404089,0.0552882944798923
199408,1,-0.0471731896529937,2.8295200770737,0.0370752330208646,0.0318897599830999,0.0419223551215475,0.057996562995823
199409,1,0.00592303642915848,2.78531798360884,0.0110758552679302,0.0318897599830999,0.0305851985034999,0.0504683290238369
199410,1,-0.0794319654445435,2.78689367370383,-0.0611951908631365,0.0318897599830999,0.0576248129589033,0.0524637767113918
199411,1,0.0112828661004576,2.71094449543346,-0.0803514886636636,0.0318897599830999,0.0378610451664529,0.0455084296029354
199412,1,-0.0465832658027576,2.72664511229224,-0.147122820904845,0.0318897599830999,0.0596122737176796,0.0457032837963522
199501,1,0.0475876669714062,2.66790729064939,-0.249961471402903,0.0318897599830999,0.041534349708312,0.0428573554056475
199502,1,-0.00683033622737028,2.72039834462414,-0.139007944058671,0.0318897599830999,0.044488595240086,0.0370276042967736
199503,1,0.0678189208734565,2.71811998351087,-0.0830423334134807,0.0318897599830999,0.0485273185406502,0.0431276317199143
199504,1,-0.0154703145500426,2.77780175088122,-0.02448207015133,0.0318897599830999,0.0399545546773091,0.0450332972962333
199505,1,4.69962958948855e-06,2.76655178040919,-0.0486710288680969,0.0318897599830999,0.0371066230702425,0.0403446546495823
199506,1,0.0445671068784739,2.77141816300199,-0.0036600594602465,0.0318897599830999,0.0274183672389997,0.0415357895002074
199507,1,0.000520588606001127,2.80909274391052,0.00777483510575472,0.0318897599830999,0.0207554909239815,0.0399673020671265
199508,1,-0.0017678449352978,2.81467187144511,-0.0177841861891643,0.0318897599830999,0.0214940511593512,0.0352375786590332
199509,1,-0.0305244056018035,2.81826198353727,0.0276211585285315,0.0318897599830999,0.0204523919396323,0.0390025878592405
199510,1,0.0374469685528318,2.78545489193584,-0.00882628350243042,0.0318897599830999,0.0314627411102523,0.0334267841049637
199511,1,0.0185105858025123,2.8283781722448,0.108052650494945,0.0318897599830999,0.0336294168260313,0.0341796715739278
199512,1,0.0276061539861079,2.85250747973815,0.115280370197,0.0318897599830999,0.0276040123405978,0.03100052251497
199601,1,-0.00272607702868832,2.88167456775041,0.189469789985865,0.0318897599830999,0.017946440517765,0.027529806807327
199602,1,-0.0303148310683019,2.88419887651467,0.139156045985771,0.0318897599830999,0.0276743423574044,0.0299761083532574
199603,1,0.0352836042514202,2.8587681847673,0.115671551144839,0.0318897599830999,0.0308732799679512,0.0265870128717952
199604,1,-0.0253774566490765,2.89243546735156,0.0831362345228026,0.0318897599830999,0.0403113548097796,0.0276190068404446
199605,1,-0.0131695239240255,2.87182432593053,0.0732290924237686,0.0318897599830999,0.0331674768329978,0.0289913217939462
199606,1,-0.0328507228003652,2.86316403653736,0.0600548688701537,0.0318897599830999,0.0369632425406185,0.0289732316971999
199607,1,0.0357844597887595,2.83263148036442,-0.0173629608086854,0.0318897599830999,0.0364900275365928,0.0315526409935974
199608,1,0.00932329852698377,2.87272173981071,0.017900910374073,0.0318897599830999,0.0300779673089317,0.0311373008313413
199609,1,0.0299227942527871,2.88637991079519,0.0289920538363546,0.0318897599830999,0.0240485307685471,0.0298722664044287
199610,1,0.0129667619555525,2.9178803663052,0.0894392536909452,0.0318897599830999,0.0145411566713775,0.0273222448838787
199611,1,0.017717775388304,2.93459172500018,0.0649590470936658,0.0318897599830999,0.0180388553635943,0.027239660465732
199612,1,-0.00286959262556508,2.9566004605347,0.0641662366794575,0.0318897599830999,0.0115761543311455,0.0258653019020656
199701,1,0.00565097388209868,2.95571112171128,0.0336904900677846,0.0318897599830999,0.00862823071101785,0.0249926924321919
199702,1,-0.0113950553494488,2.96509251208946,0.0420675409785716,0.0318897599830999,0.0108032303403886,0.0230218824614781
199703,1,0.0244517176681009,2.95771961037151,0.0609873166974246,0.0318897599830999,0.0149863161292181,0.0218935609423823
199704,1,0.0462113776630657,2.98884435825391,0.0501554301141054,0.0318897599830999,0.0317861629608096,0.0228613944699494
199705,1,0.0470972456962722,3.03952805836991,0.121744264426248,0.0318897599830999,0.0418526092930923,0.0251931655765017
199706,1,-0.000764266883736653,3.09060204483384,0.182011034046545,0.0318897599830999,0.0367923044451675,0.0218508264185196
199707,1,-0.0571979756027989,3.0978478828453,0.214097489963174,0.0318897599830999,0.0461795198989501,0.0252837675605388
199708,1,0.0682946112216438,3.04409511716521,0.121115054571615,0.0318897599830999,0.0550117555345216,0.0314266126328992
199709,1,-0.112580333492087,3.11630372749207,0.180086367266275,0.0318897599830999,0.101601783288001,0.041239139548383
199710,1,0.00289156181024453,3.0038505931031,0.0375832395214015,0.0318897599830999,0.076564476032566,0.0407895974008359
199711,1,0.0567272458438248,3.01015626288215,0.0275080393760936,0.0318897599830999,0.0717447404584748,0.0448530839066193
199712,1,0.00898324366510295,3.07029368277009,0.0665175098316144,0.0318897599830999,0.0237698200516712,0.0442875559785144
199801,1,0.00965746972752157,3.08021997187902,0.0783703461222824,0.0318897599830999,0.02418911688018,0.0446798189431264
199802,1,0.0230036312242925,3.0934561548744,0.0823768419677053,0.0318897599830999,0.0101376107887082,0.0446866790186992
199803,1,0.00623527569506344,3.12022115885537,0.116775528541447,0.0318897599830999,0.00899262413452508,0.0427891329798411
199804,1,-0.0219337828927202,3.12469100226768,0.0985590865684092,0.0318897599830999,0.0189172209322515,0.0414625834359869
199805,1,-0.0120116738762936,3.10695713097988,0.0304139260126233,0.0318897599830999,0.0191467050161457,0.0390102029494626
199806,1,0.0117170351398102,3.09972864599714,-0.0286949935599425,0.0318897599830999,0.0214307714514568,0.0389487497314135
199807,1,-0.0915288587159262,3.11374133278119,-0.0162136915363957,0.0318897599830999,0.050428719711126,0.0425248833890309
199808,1,0.0347312593746176,3.02673008704822,-0.050544574649523,0.0318897599830999,0.055085747356534,0.0390287009049657
199809,1,0.0196271885126684,3.0667436649146,-0.0841079264965492,0.0318897599830999,0.0583816445952249,0.0281437150582195
199810,1,0.0471530806940272,3.08675685825809,0.048099595508206,0.0318897599830999,0.0350822707738733,0.0321543320743577
199811,1,0.00958616359727849,3.14037553262809,0.0923611143919887,0.0318897599830999,0.0246051475333153,0.0272438026736758
199812,1,0.0195916783693768,3.15665449802877,0.0452200321454423,0.0318897599830999,0.0245903516402772,0.028348847955371
199901,1,-0.00581659390076261,3.18407663021566,0.0558284668497162,0.0318897599830999,0.0121762817886439,0.0291511233014737
199902,1,0.0367402043388774,3.18516563991932,0.040354403221432,0.0318897599830999,0.0234904654309768,0.030582016334243
199903,1,0.0521386022854182,3.22930708687704,0.0540909763360169,0.0318897599830999,0.0370516837293274,0.0353636128540716
199904,1,-0.0694428628050048,3.28434898884323,0.0999943029263717,0.0318897599830999,0.063562629106095,0.0403124753449346
199905,1,0.026446954098172,3.22196000130427,0.0524852230140871,0.0318897599830999,0.0592737748391344,0.0406137837899901
199906,1,0.0127355512249814,3.25497963023316,0.0909438509885527,0.0318897599830999,0.0428558368972857,0.0407198792155288
